path,file_name,leaf_weight,img_path,meta_path,EC관측치_sum,최근분무량_sum,총추정광량_sum,백색광추정광량_sum,적색광추정광량_sum,청색광추정광량_sum,내부온도관측치_mean,내부온도관측치_min,내부습도관측치_mean,내부습도관측치_min,CO2관측치_mean,최근분무량_mean,true_pixel,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
CASE26,CASE26_06,3.356,data/train/CASE26/image/CASE26_06,data/train/CASE26/meta/CASE26_06,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,10.267115,-12.346079,0.1362247,1.1077192,5.981255,9.170692,-6.3035383,-6.997987,2.8870015,-6.9333024,-5.064037,8.630998,-4.2367063,-6.814298,-0.5851364,-0.39414617,10.550459,-0.8362451,0.26449147,4.0861297,-10.511785,9.605916,5.078486,-0.22285396,7.3205757,-0.47826448,-1.1064258,8.881208,-1.0495509,0.51442367,-2.4956424,-9.682714,-8.697822,-2.935044,6.7290783,-2.3732505,5.761594,-8.451408,-10.43724,8.802944,-1.0941603,-7.3289866,6.197103,-9.811679,8.867781,-6.2606153,-8.59363,-6.452268,-8.715098,7.4864497,-9.430909,0.5368606,0.38986012,9.113241,10.715821,-6.2873487,-0.16107878,3.006425,3.5714176,8.370951,-4.3343596,-3.4671116,5.5568447,2.6009095,8.870865,-0.7097799,-0.12536298,-8.52986,-11.772254,7.101299,-0.014001755,-8.064412,-3.6620593,-3.4101586,4.6121273,-0.6660888,6.016225,3.043306,3.9143202,0.04881076,0.5157748,-5.9254007,3.2802587,-1.6226299,4.636324,8.715871,-10.453878,-7.5821605,-8.442947,-3.688563,7.1993937,-5.6382184,1.5965269,10.926838,-7.7499733,2.2669327,-6.55166,2.9859552,3.7937918,-0.17304805,-0.26901135,5.8191366,-4.8347445,-0.5548791,-9.691676,-3.2461379,7.9315443,5.5549145,0.26404837,7.1693654,6.630393,-4.968845,-6.7232194,-5.589388,0.20126565,7.312025,10.667365,-0.7106387,-4.716209,-10.176565,9.144149,0.58236057,-9.467471,-7.50392,0.4971602,6.33112,-0.32072142,-9.7706375
CASE26,CASE26_07,4.093,data/train/CASE26/image/CASE26_07,data/train/CASE26/meta/CASE26_07,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,11.338484,-13.604852,0.17501877,1.2163692,6.546021,10.119006,-6.8913455,-7.6922903,3.084303,-7.609203,-5.4828253,9.478342,-4.660628,-7.5744433,-0.6205455,-0.33438173,11.6658,-0.82068735,0.27561963,4.6294003,-11.587995,10.587714,5.5265756,-0.19044879,8.14614,-0.44551063,-1.2354847,9.865632,-1.0859679,0.4993309,-2.6908371,-10.725576,-9.5684395,-3.2279177,7.4172792,-2.6218975,6.386354,-9.259559,-11.414374,9.74475,-1.1558458,-8.068515,6.824426,-10.75118,9.8402195,-6.9411626,-9.451233,-7.089999,-9.600813,8.143915,-10.408747,0.53638995,0.4104689,10.04155,11.782619,-6.914491,-0.1447523,3.336574,3.8858202,9.189227,-4.7759323,-3.8176725,6.1155505,2.8463097,9.800468,-0.6939079,-0.12931897,-9.407544,-13.081848,7.828637,0.008941466,-8.904476,-4.0110364,-3.6855092,5.0405183,-0.64670235,6.619733,3.26849,4.349999,0.060334485,0.5257699,-6.58278,3.5535154,-1.7988935,5.036428,9.574425,-11.543596,-8.301855,-9.298778,-4.016694,7.892854,-6.222771,1.7818799,12.109921,-8.535826,2.452407,-7.2258506,3.2873483,4.1704082,-0.2116541,-0.25185844,6.3945665,-5.233496,-0.5294577,-10.670862,-3.571857,8.823521,6.156993,0.25217354,7.8879066,7.2808075,-5.458356,-7.3835044,-6.193569,0.17800318,7.9719863,11.785569,-0.71699303,-5.1564474,-11.205254,10.098109,0.539761,-10.442713,-8.274345,0.4311187,7.038511,-0.34160423,-10.808228
CASE26,CASE26_08,5.132,data/train/CASE26/image/CASE26_08,data/train/CASE26/meta/CASE26_08,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,11.791183,-14.094727,0.18286204,1.2759612,6.7963133,10.578382,-7.168568,-8.019125,3.1744235,-7.9237638,-5.6601405,9.79566,-4.8769436,-7.8873577,-0.6513964,-0.29425332,12.112948,-0.78273636,0.30542657,4.827308,-12.0098095,10.985896,5.73898,-0.1823568,8.476431,-0.45518982,-1.2619296,10.286123,-1.0601723,0.4730004,-2.7602513,-11.178453,-9.949657,-3.3133523,7.679786,-2.7250082,6.6090245,-9.594652,-11.882645,10.140434,-1.1541985,-8.421422,7.074546,-11.204904,10.233781,-7.2057304,-9.813112,-7.3716407,-9.999348,8.433225,-10.858657,0.53862095,0.41152555,10.4359255,12.241281,-7.213204,-0.12165282,3.5143259,4.0418463,9.532335,-4.9600873,-4.0004864,6.3679876,2.950445,10.182549,-0.6683869,-0.09298725,-9.7789345,-13.5966835,8.206534,0.048976205,-9.25847,-4.140714,-3.8113046,5.2053766,-0.63527787,6.87049,3.403912,4.5332,0.059871253,0.49781644,-6.8701634,3.6683786,-1.879669,5.214873,9.927373,-12.0071125,-8.598025,-9.597295,-4.130908,8.171081,-6.482453,1.8701038,12.592216,-8.879109,2.5285304,-7.509267,3.4000697,4.339681,-0.27491707,-0.23487072,6.6517997,-5.386714,-0.508256,-11.051672,-3.7176857,9.218755,6.4404297,0.27224302,8.206372,7.5274796,-5.6700954,-7.6609073,-6.431718,0.21947563,8.246795,12.214144,-0.7103556,-5.3519673,-11.62872,10.49384,0.51348084,-10.872911,-8.5620575,0.42123732,7.364284,-0.3486527,-11.282031
CASE26,CASE26_09,6.736,data/train/CASE26/image/CASE26_09,data/train/CASE26/meta/CASE26_09,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,10.545406,-12.779805,0.23702268,1.0995831,6.0259633,9.303561,-6.2894664,-7.009508,2.9534097,-7.050904,-5.1768074,8.987219,-4.276437,-6.9518733,-0.5900333,-0.3706463,10.874512,-0.8686439,0.23081729,4.291822,-10.76868,10.010783,5.1238775,-0.16038698,7.5251617,-0.4524769,-1.1997879,9.106533,-1.237173,0.6311208,-2.6017482,-9.8909445,-8.812256,-3.1409087,6.9831557,-2.357386,5.917052,-8.6957035,-10.491012,9.02529,-1.1492854,-7.5086756,6.309092,-9.920422,9.187412,-6.452038,-8.741229,-6.538385,-8.889731,7.598729,-9.54575,0.49403644,0.4684937,9.293331,10.931499,-6.3885584,-0.15961027,2.9596944,3.5522864,8.525176,-4.412179,-3.4707768,5.5256743,2.580681,9.172884,-0.8270961,-0.37910601,-8.78447,-12.245516,7.0736113,-0.10416116,-8.246333,-3.8012772,-3.3896117,4.827699,-0.66410136,6.0958576,3.0271063,3.9563863,0.11190355,0.5997048,-6.118231,3.360435,-1.5799983,4.6236444,8.808212,-10.587007,-7.7075396,-8.879723,-3.8063438,7.3171597,-5.7089734,1.5619813,11.189883,-7.996784,2.379902,-6.7528033,3.115763,3.782004,-0.071393564,-0.26667756,5.9382386,-5.0648165,-0.5550763,-9.951873,-3.3490047,8.064174,5.5228186,0.2486561,7.2118177,6.7781277,-5.1221933,-6.9002557,-5.7774215,0.06134355,7.489851,10.973034,-0.712471,-4.7360644,-10.518131,9.317218,0.55565196,-9.731546,-7.8542323,0.33592862,6.4550924,-0.26516262,-9.918937
CASE26,CASE26_10,8.82,data/train/CASE26/image/CASE26_10,data/train/CASE26/meta/CASE26_10,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,10.220215,-12.305846,0.2581157,1.0605401,5.7959566,8.88553,-5.970372,-6.6774225,2.8558292,-6.666923,-4.91198,8.703585,-4.071619,-6.700611,-0.48071963,-0.33255365,10.449225,-0.85165197,0.20106499,4.241176,-10.332362,9.746144,4.8145094,-0.09701569,7.216366,-0.41116562,-1.1544371,8.764775,-1.1811082,0.5899611,-2.5442286,-9.472341,-8.429966,-3.1342447,6.8065443,-2.2488859,5.7582064,-8.308842,-9.902257,8.712408,-1.0573646,-7.1599483,6.011756,-9.411585,8.916134,-6.2536564,-8.42175,-6.248505,-8.449527,7.2632833,-9.114587,0.38795406,0.4717806,8.908131,10.503956,-6.0639544,-0.1951685,2.8160458,3.3862026,8.190384,-4.249492,-3.3646815,5.1638646,2.4836268,8.881423,-0.83965236,-0.49566707,-8.476217,-11.888881,6.6603,-0.16416869,-7.90254,-3.6952739,-3.1748734,4.5990314,-0.66398656,5.8181496,2.8634062,3.7578847,0.10917024,0.57401705,-5.9300814,3.2150457,-1.4622002,4.306456,8.355126,-10.129657,-7.3958983,-8.574152,-3.6555822,7.0304966,-5.437752,1.4480896,10.817049,-7.78849,2.2484112,-6.446675,2.9794068,3.561593,0.057622023,-0.23048282,5.6452246,-4.8457494,-0.50354236,-9.571596,-3.2501228,7.724765,5.263343,0.25219846,6.883387,6.5100055,-4.941405,-6.6404195,-5.5827246,-0.08602867,7.1239376,10.5630245,-0.6695,-4.485715,-10.153119,8.9020195,0.5470173,-9.318225,-7.5754538,0.19699244,6.2442274,-0.17645395,-9.551357
CASE26,CASE26_11,11.084,data/train/CASE26/image/CASE26_11,data/train/CASE26/meta/CASE26_11,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,10.663343,-12.92174,0.3200977,1.059952,6.0159707,9.271405,-6.181383,-6.9362707,3.0033817,-6.9760566,-5.1160493,9.124536,-4.2661257,-6.972107,-0.5063223,-0.31480062,10.926749,-0.8863977,0.1654096,4.4617143,-10.807094,10.203372,5.016413,-0.060341902,7.611831,-0.38685834,-1.2094969,9.163445,-1.2758814,0.61690956,-2.6884553,-9.886715,-8.754725,-3.3071766,7.128763,-2.330339,6.000398,-8.710412,-10.268453,9.063102,-1.1139928,-7.4713845,6.262549,-9.784351,9.335293,-6.549792,-8.735203,-6.4911833,-8.830936,7.5423017,-9.465273,0.42547235,0.52349603,9.258045,10.907105,-6.3264427,-0.16208777,2.8909948,3.4878285,8.498998,-4.434969,-3.4577823,5.3706856,2.5878148,9.318371,-0.8932625,-0.58790374,-8.866201,-12.472499,6.9078684,-0.21039933,-8.237877,-3.9096465,-3.3064804,4.7799554,-0.65827864,6.0420303,2.9592638,3.9069717,0.13378519,0.6203102,-6.2211432,3.324766,-1.5285037,4.4578032,8.71541,-10.508273,-7.6930447,-9.032818,-3.834429,7.3196073,-5.658543,1.5190791,11.285313,-8.14035,2.3912055,-6.740186,3.1860476,3.6856797,0.109080724,-0.23678383,5.8794723,-5.0926003,-0.52675253,-9.980299,-3.3837757,8.090989,5.4716387,0.2531626,7.1330757,6.7536597,-5.1276374,-6.910419,-5.8221955,-0.11368218,7.454432,11.055995,-0.6795769,-4.6305904,-10.64293,9.275065,0.54946554,-9.751128,-7.9807243,0.1214934,6.517783,-0.14045802,-9.945773
CASE26,CASE26_12,12.978,data/train/CASE26/image/CASE26_12,data/train/CASE26/meta/CASE26_12,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,10.801076,-13.101253,0.33581007,1.0577712,6.0924406,9.395914,-6.23288,-7.020047,3.063575,-7.081511,-5.141211,9.23384,-4.307132,-7.0347056,-0.53388083,-0.35625452,11.0692005,-0.9041909,0.15224253,4.51524,-10.927059,10.334483,5.0649047,-0.04507573,7.7439117,-0.39216968,-1.2247823,9.236298,-1.2860186,0.62218,-2.7177997,-9.986666,-8.806079,-3.3613687,7.2311473,-2.349144,6.0931873,-8.800302,-10.3801775,9.15936,-1.1535791,-7.5247793,6.3531685,-9.896614,9.454756,-6.652947,-8.835767,-6.5686593,-8.937713,7.615801,-9.597052,0.45620102,0.5477873,9.333525,11.021583,-6.402309,-0.15883175,2.924569,3.522199,8.591592,-4.5318747,-3.463572,5.4427075,2.6254463,9.4551325,-0.9317613,-0.60803205,-8.977297,-12.646588,6.980756,-0.22020228,-8.288323,-3.9725964,-3.367175,4.8018317,-0.6905061,6.111311,2.9831488,3.9627368,0.1215609,0.63777345,-6.3352737,3.3570025,-1.5625951,4.517336,8.812512,-10.585069,-7.8023252,-9.161333,-3.8956733,7.404201,-5.6839933,1.5353025,11.41794,-8.225773,2.453556,-6.825823,3.2810771,3.7410684,0.10969243,-0.25966343,5.9373145,-5.193468,-0.5332398,-10.090628,-3.3987184,8.214858,5.5321045,0.2898838,7.195931,6.808815,-5.1181817,-6.99815,-5.8660903,-0.11477887,7.546307,11.180475,-0.68416667,-4.6950626,-10.789202,9.381653,0.5720359,-9.858694,-8.106037,0.09258984,6.598802,-0.11151444,-10.05761
CASE26,CASE26_13,18.471,data/train/CASE26/image/CASE26_13,data/train/CASE26/meta/CASE26_13,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,11.3505,-13.588932,0.38657093,1.1024356,6.306717,9.71354,-6.3884544,-7.2194595,3.0966246,-7.3039193,-5.2891226,9.67782,-4.485344,-7.3463197,-0.44699714,-0.26160586,11.564097,-0.8440614,0.15576565,4.8689275,-11.333872,10.863795,5.1310554,0.022601085,8.081989,-0.3588979,-1.2707403,9.685605,-1.2755138,0.62995476,-2.7998972,-10.408982,-9.149196,-3.594898,7.5124664,-2.4262764,6.41024,-9.115636,-10.582775,9.612606,-1.0925729,-7.816886,6.557094,-10.180147,9.861111,-6.9362326,-9.214413,-6.8083773,-9.174655,7.8140373,-9.93293,0.33946726,0.55812365,9.667424,11.433589,-6.5630507,-0.21078312,3.0491982,3.6049464,8.965047,-4.7130256,-3.6221375,5.515008,2.6910846,9.845879,-1.0125604,-0.7438951,-9.370398,-13.199153,7.133652,-0.2695971,-8.625141,-4.1575465,-3.3520875,4.995336,-0.74999595,6.3529224,2.9960825,4.0949364,0.22786134,0.6534146,-6.6252923,3.4603913,-1.5279028,4.5600977,9.047135,-11.011256,-8.072179,-9.506634,-3.989931,7.6413765,-5.8573465,1.6105784,11.933539,-8.629539,2.50802,-7.049771,3.367195,3.7727609,0.19815356,-0.21585111,6.1072035,-5.306715,-0.50150245,-10.535573,-3.5754015,8.497767,5.7048054,0.37003893,7.43694,7.0894017,-5.323951,-7.2697206,-6.176116,-0.25077575,7.721268,11.576336,-0.70537627,-4.8271856,-11.242256,9.763645,0.59456974,-10.212583,-8.437179,-0.043353528,6.931007,0.02405716,-10.436353
CASE26,CASE26_14,25.13,data/train/CASE26/image/CASE26_14,data/train/CASE26/meta/CASE26_14,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2,12.39153,-14.639217,0.4347912,1.2500485,6.7432547,10.46351,-6.8428087,-7.6821117,3.267139,-7.8524065,-5.6822658,10.461709,-4.8868456,-7.9790826,-0.3755597,-0.22442636,12.561882,-0.7838299,0.17662059,5.434898,-12.273488,11.807934,5.4167614,0.06859267,8.777466,-0.30672973,-1.3983746,10.610086,-1.27693,0.5749583,-2.9689677,-11.27521,-9.89536,-3.9891706,8.029442,-2.6370265,7.0300937,-9.784852,-11.216453,10.506328,-1.0479307,-8.445355,7.097202,-10.834283,10.693819,-7.516172,-9.979055,-7.3550196,-9.821668,8.341087,-10.729369,0.28467247,0.5255718,10.385671,12.261972,-6.9768853,-0.18189189,3.343524,3.8627093,9.643569,-5.068589,-3.9726434,5.9153614,2.8940785,10.710245,-1.1072719,-0.87075806,-10.144161,-14.298896,7.666369,-0.35039243,-9.315364,-4.535119,-3.4653974,5.39338,-0.7859289,6.864411,3.1661396,4.4090924,0.33259398,0.64184994,-7.167777,3.745374,-1.5389466,4.71387,9.657185,-11.875157,-8.658122,-10.213002,-4.326214,8.15381,-6.349964,1.7732972,12.870039,-9.363048,2.7029927,-7.5709796,3.6387186,3.9854286,0.23744026,-0.17457996,6.515951,-5.6763563,-0.50470674,-11.412788,-3.84659,9.152966,6.147008,0.4123611,8.017081,7.6593676,-5.77409,-7.9001837,-6.6979094,-0.3347139,8.197739,12.476834,-0.7130758,-5.150651,-12.144722,10.521745,0.59087974,-11.057023,-9.130769,-0.13374087,7.6040998,0.2173386,-11.279528
CASE26,CASE26_15,32.179,data/train/CASE26/image/CASE26_15,data/train/CASE26/meta/CASE26_15,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,12.998936,-15.319617,0.42982212,1.3019227,7.0192046,10.898344,-7.101961,-7.9533925,3.4664068,-8.066459,-5.8587255,10.920513,-5.211584,-8.412191,-0.23370531,-0.17192264,13.068095,-0.8011637,0.13575383,5.738932,-12.8330555,12.38914,5.5381413,0.10204522,9.273652,-0.28750274,-1.4506135,11.101638,-1.2288859,0.5181888,-3.1481292,-11.728355,-10.311596,-4.2880893,8.344713,-2.813794,7.4215117,-10.129089,-11.49605,11.015867,-0.97885174,-8.765314,7.347506,-11.175076,11.226991,-7.87074,-10.43318,-7.6113124,-10.168373,8.603804,-11.140289,0.36192337,0.5318996,10.822554,12.690033,-7.155767,-0.10819616,3.4577734,4.030696,9.952479,-5.3202267,-4.1617994,6.2279387,3.083064,11.293623,-1.1517929,-0.9756171,-10.587547,-14.891891,7.958857,-0.504307,-9.685405,-4.890866,-3.6091204,5.4186935,-0.7447969,7.1038327,3.2652905,4.5629845,0.35113174,0.5923409,-7.519312,3.8900151,-1.6117942,4.7845325,10.045551,-12.346229,-9.060975,-10.621255,-4.6118126,8.510242,-6.6231747,1.9061103,13.446549,-9.847851,2.8045604,-7.780265,3.8506703,4.122554,0.3694034,-0.17809209,6.724071,-5.9501557,-0.4371731,-11.89058,-3.9448528,9.525421,6.4328985,0.4686899,8.294934,7.924348,-6.018578,-8.279407,-6.9301786,-0.38751855,8.4929085,13.004822,-0.75209904,-5.338091,-12.685497,10.874136,0.5934882,-11.491747,-9.492469,-0.21392253,8.040188,0.3983081,-11.807896
CASE26,CASE26_16,43.948,data/train/CASE26/image/CASE26_16,data/train/CASE26/meta/CASE26_16,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,12.898788,-15.010261,0.41456008,1.2942672,6.8949976,10.734062,-6.945549,-7.793053,3.4528186,-7.833674,-5.774335,10.784666,-5.1175194,-8.356008,-0.17185648,-0.17465493,12.816012,-0.8230795,0.072014265,5.804075,-12.68399,12.262902,5.3291364,0.13781163,9.111544,-0.2369525,-1.4102942,10.956977,-1.0539308,0.42088494,-3.1157367,-11.569057,-10.166852,-4.262235,8.285092,-2.7414336,7.405945,-9.845251,-11.173556,10.892588,-0.86706126,-8.603289,7.224463,-10.840655,11.152448,-7.855134,-10.332013,-7.436756,-9.954652,8.449169,-10.938647,0.3269229,0.49742734,10.61671,12.491355,-6.9784656,-0.11873875,3.4021845,3.92755,9.677495,-5.2585626,-4.165113,6.0950747,3.0897856,11.195005,-1.087785,-0.9998048,-10.396645,-14.6996765,7.777553,-0.5041978,-9.409489,-4.8978257,-3.5029922,5.2065916,-0.69449604,6.9719286,3.1813545,4.465726,0.3340404,0.54386944,-7.4455624,3.783993,-1.5048833,4.5349026,9.74715,-12.08916,-8.96607,-10.397009,-4.555379,8.346071,-6.533729,1.8034344,13.322004,-9.7937,2.6779351,-7.590224,3.776959,4.0248756,0.41999295,-0.15358841,6.5194235,-5.8011913,-0.39480245,-11.679513,-3.9095187,9.411638,6.400017,0.46825033,8.152712,7.7656107,-5.987876,-8.132137,-6.765548,-0.46293327,8.271162,12.829476,-0.6838307,-5.180089,-12.508534,10.618551,0.57074124,-11.308977,-9.338308,-0.28874105,8.081035,0.49974543,-11.717957
CASE26,CASE26_17,57.869,data/train/CASE26/image/CASE26_17,data/train/CASE26/meta/CASE26_17,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,10,12.930981,-14.752887,0.27284786,1.3956127,6.8790674,10.723178,-6.8649316,-7.729154,3.2543037,-7.705742,-5.6738725,10.611343,-4.9854302,-8.508519,-0.072583765,-0.022240145,12.633838,-0.7028334,0.13300557,5.897918,-12.531881,12.23503,5.1387467,0.13894744,8.957227,-0.2571681,-1.3629134,10.949442,-0.72128916,0.24783923,-2.9266858,-11.573962,-10.19651,-4.3307643,8.162892,-2.734668,7.470464,-9.53598,-10.964343,10.944501,-0.7458623,-8.587379,7.2076144,-10.726369,11.12573,-7.797919,-10.383827,-7.368632,-9.840572,8.263627,-10.9534645,0.15412793,0.39446363,10.49587,12.575306,-6.8334265,-0.17908081,3.5266051,3.9065535,9.637198,-5.217119,-4.2929306,6.0309873,3.02465,11.0206585,-0.9906719,-0.8928806,-10.244966,-14.519052,7.7972865,-0.43577552,-9.288929,-4.846724,-3.3157635,5.089685,-0.6668649,6.981194,3.0386076,4.4003873,0.3528848,0.40201965,-7.3834085,3.663874,-1.4480851,4.420288,9.513279,-12.154529,-8.968549,-10.096033,-4.3900633,8.193295,-6.5693874,1.7699279,13.30112,-9.831128,2.407175,-7.494962,3.5777695,3.9818435,0.30918097,-0.07965784,6.392511,-5.53178,-0.3361561,-11.597957,-3.8998756,9.295005,6.394705,0.42478102,8.195709,7.820948,-6.0852447,-8.0507555,-6.7632494,-0.49560067,8.022386,12.700661,-0.6779553,-5.1820173,-12.304502,10.539435,0.512648,-11.122892,-9.111771,-0.37357405,8.2262335,0.48987746,-11.673135
CASE26,CASE26_18,67.104,data/train/CASE26/image/CASE26_18,data/train/CASE26/meta/CASE26_18,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,9,12.885699,-14.214747,0.10569565,1.4410601,6.7744536,10.471457,-6.858607,-7.8896246,3.1781042,-7.4876475,-5.3964195,10.377973,-4.902342,-8.801167,-0.05707277,-0.011426214,12.664336,-0.6535536,0.13474508,6.416356,-12.400519,12.374299,5.083838,0.093367785,8.98646,-0.18380779,-1.1955298,11.329862,-0.306627,0.09562069,-2.6708074,-11.732386,-10.269187,-4.260018,8.428047,-2.855051,7.8154187,-9.090406,-10.9195595,11.229598,-0.46856698,-8.663762,7.1949487,-10.539993,11.280601,-7.9480653,-10.673393,-7.477876,-9.712885,8.229468,-10.957475,-0.15596619,0.04620781,10.621609,12.75144,-6.7425604,-0.43761966,3.6500063,3.7938166,9.377219,-5.250367,-4.3508525,5.646273,3.0519507,10.977205,-0.75412536,-0.6974597,-10.429437,-14.607811,7.9742,-0.13870406,-9.421439,-4.7140913,-3.190649,4.9659967,-0.47413224,7.0547447,3.1557686,4.4895983,0.25908595,0.20636748,-7.275511,3.5323658,-1.3270895,4.092047,9.076926,-12.188614,-8.609514,-9.743238,-4.2768397,8.136881,-6.7396464,1.4813689,13.329815,-9.6999655,2.019479,-7.490606,3.4233377,3.8535903,0.3507329,-0.1271276,6.2422433,-5.2191596,-0.3092871,-11.602996,-4.0374618,9.39051,6.496008,0.33450463,8.228416,7.8508406,-6.269112,-7.9002724,-6.7166324,-0.49248585,7.6516247,12.816387,-0.24382779,-4.9682755,-12.314347,10.39319,0.49782142,-11.011422,-8.990858,-0.45712653,8.4055395,0.6085077,-11.932695
CASE26,CASE26_19,72.545,data/train/CASE26/image/CASE26_19,data/train/CASE26/meta/CASE26_19,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,23,12.122008,-13.318086,0.055238,1.4035313,6.3695116,9.9497795,-6.5410542,-7.443149,3.02957,-6.979754,-5.065475,9.671334,-4.5678067,-8.303229,-0.04386081,-0.017839814,11.775418,-0.65009844,0.11586983,6.0322366,-11.659363,11.628713,4.811805,0.059364118,8.348329,-0.20626539,-1.1418998,10.610087,-0.2276996,0.0414339,-2.5255163,-10.985779,-9.666005,-4.0073733,7.9416428,-2.6956763,7.3506236,-8.47004,-10.281234,10.556948,-0.40616783,-8.149345,6.775969,-9.886051,10.623875,-7.483139,-10.063746,-7.025449,-9.155344,7.7473226,-10.346922,-0.16554411,0.07915236,10.006042,12.016464,-6.3318534,-0.41970906,3.477968,3.6267066,8.801969,-4.923524,-4.141215,5.381923,2.8983319,10.336459,-0.60099155,-0.60333407,-9.7779,-13.75558,7.538925,-0.15408678,-8.838064,-4.4327383,-3.089336,4.5741544,-0.3969066,6.578316,2.9801142,4.2241774,0.13626643,0.13939138,-6.8416343,3.3583643,-1.2906308,3.8458917,8.534593,-11.478698,-8.1463175,-9.107233,-4.0519996,7.6993876,-6.3416824,1.3441991,12.555154,-9.215119,1.834331,-7.005658,3.1835234,3.6839175,0.29310206,-0.13280873,5.9156823,-4.8963904,-0.25613788,-10.839231,-3.8008401,8.824144,6.157858,0.2605741,7.7800426,7.3821607,-5.951405,-7.440946,-6.300543,-0.46679857,7.182796,12.066295,-0.23918426,-4.726613,-11.552335,9.741345,0.47818485,-10.310949,-8.353576,-0.36965007,7.925914,0.4838978,-11.279263
CASE26,CASE26_20,76.408,data/train/CASE26/image/CASE26_20,data/train/CASE26/meta/CASE26_20,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,34,13.257059,-14.526428,0.032420315,1.5584208,6.976211,10.764964,-7.082479,-8.112597,3.2378852,-7.5873775,-5.4419026,10.569928,-5.0365944,-9.220971,0.018088002,0.02428572,12.980038,-0.6201733,0.11858355,6.7333307,-12.719759,12.778941,5.2075253,0.060882315,9.242614,-0.20635465,-1.2000986,11.796271,-0.11437665,-0.02826805,-2.6531923,-12.108227,-10.616112,-4.4158883,8.656129,-2.9927018,8.118852,-9.194106,-11.166372,11.662519,-0.3567965,-8.952144,7.3905287,-10.766358,11.67776,-8.182741,-11.05616,-7.719904,-9.962166,8.405801,-11.285961,-0.23133346,-0.038044404,10.979937,13.171832,-6.8717227,-0.4630797,3.8561566,3.8869238,9.585134,-5.4020658,-4.551245,5.792222,3.1786728,11.288023,-0.6364533,-0.67420125,-10.759394,-15.025855,8.292041,-0.11434385,-9.7448015,-4.833725,-3.2714195,5.0118484,-0.38897723,7.2511735,3.2505093,4.648926,0.2008192,0.08419143,-7.4799,3.6187568,-1.3779864,4.103813,9.269195,-12.573877,-8.840783,-9.908146,-4.407333,8.392686,-6.9934464,1.5243084,13.7188835,-9.967097,1.9956433,-7.6691303,3.4597933,3.9688346,0.29144838,-0.12455831,6.37596,-5.2788353,-0.24397197,-11.9293165,-4.1663876,9.663852,6.705863,0.2669996,8.513386,8.079461,-6.541524,-8.132736,-6.874428,-0.47096983,7.754785,13.194884,-0.13059488,-5.093102,-12.624886,10.661566,0.45584938,-11.222291,-9.145814,-0.46325573,8.757594,0.6678972,-12.351279
